,rcsb_id,uniprot,ligand_name,smiles,source
199,1f5l,P00749,AMR,c1(c(nc(c(n1)Cl)N)N)C(=O)NC(=N)N,pdbbind_old
200,1f73,P44539,HMN,CC(=O)NC(C(CC(C(=O)O)O)O)C(C(C(CO)O)O)O,pdbbind_old
201,1f74,P44539,NAY,CC(=O)NC(CCC(=O)C(=O)O)C(C(C(CO)O)O)O,pdbbind_old
202,1f8b,P03472,DAN,CC(=O)NC1C(C=C(OC1C(C(CO)O)O)C(=O)O)O,pdbbind_old
203,1f8c,P03472,4AM,CC(=O)NC1C(C=C(OC1C(C(CO)O)O)C(=O)O)N,pdbbind_old
204,1f8d,P03472,9AM,CC(=O)NC1C(C=C(OC1C(C(CN)O)O)C(=O)O)O,pdbbind_old
205,1f8e,P03472,49A,CC(=O)NC1C(C=C(OC1C(C(CN)O)O)C(=O)O)N,pdbbind_new
206,1fao,Q9UN19,4IP,C1(C(C(C(C(C1OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)O)OP(=O)(O)O)O,pdbbind_old
207,1fcx,P13631,184,CC1(CCC(c2c1ccc(c2)C(c3ccc4cc(ccc4c3)C(=O)O)O)(C)C)C,pdbbind_old
208,1fcy,P13631,564,CC1(CCC(c2c1ccc(c2)C(=O)c3ccc4cc(ccc4c3)C(=O)O)(C)C)C,pdbbind_old
209,1fcz,P13631,156,CC1(CCC(c2c1ccc(c2)C(=O)C=Cc3ccc(cc3)C(=O)O)(C)C)C,pdbbind_old
210,1fd0,P13631,254,CC1(CCC(c2c1ccc(c2)C(=NO)c3ccc4cc(ccc4c3)C(=O)O)(C)C)C,pdbbind_new
211,1fjs,P00742,Z34,[H]N=C(c1ccc(c(c1)Oc2c(c(c(c(n2)Oc3cccc(c3)C4=NCCN4C)F)N(C)CC(=O)O)F)O)N,pdbbind_old
212,1fk9,P04585,EFZ,c1cc2c(cc1Cl)C(OC(=O)N2)(C#CC3CC3)C(F)(F)F,dcoid
213,1fkb,P62942,RAP,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,pdbbind_old
214,1fkf,P62942,FK5,CC1CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC(=O)C(C=C(C1)C)CC=C)O)C)C(=CC4CCC(C(C4)OC)O)C)O)C)OC)OC,pdbbind_old
215,1fkg,P62942,SB3,CCC(C)(C)C(=O)C(=O)N1CCCCC1C(=O)OC(CCc2ccccc2)c3ccccc3,pdbbind_old
216,1fkh,P62942,SBX,CCC(C)(C)C(=O)C(=O)N1CCCCC1C(=O)OC(CCc2ccccc2)C3CCCCC3,pdbbind_old
217,1fki,P62942,SB1,CC1(COC(=O)CCCCCCCCCCCOC(=O)C2CCCCN2C(=O)C1=O)C,pdbbind_old
218,1fkw,P03958,PUR,c1c2c(ncn1)n(c[nH+]2)C3C(C(C(O3)CO)O)O,pdbbind_old
219,1fl3,P01867 P01837,SPB,c1ccc(cc1)C=Cc2ccc(cc2)NC(=O)CCCC(=O)O,pdbbind_old
220,1flr,P01865,FLU,c1ccc(c(c1)C2=C3C=CC(=O)C=C3Oc4c2ccc(c4)O)C(=O)O,pdbbind_old
221,1fm6,P19793,BRL,CN(CCOc1ccc(cc1)CC2C(=O)NC(=O)S2)c3ccccn3,dcoid
222,1fm9,P19793 P37231 Q15788,570,Cc1c(nc(o1)c2ccccc2)CCOc3ccc(cc3)CC(C(=O)O)Nc4ccccc4C(=O)c5ccccc5,pdbbind_old
223,1fpu,P00520,PRC,Cc1ccc(cc1Nc2nccc(n2)c3cccnc3)NC(=O)c4cccnc4,dcoid
224,1fq5,P07267,0GM,CC(C)CC1C(CC(=O)NC(C(=O)NCc2cccc(c2)CNC(=O)CCC(C(=O)N1)NC(=O)C(Cc3cccc4c3cccc4)Cc5cccc6c5cccc6)CC(C)C)O,pdbbind_old
225,1ft7,Q01693,PLU,CC(C)CC(N)P(=O)(O)O,pdbbind_old
226,1ftm,P19491,AMQ,Cc1c(c(no1)O)CC(C(=O)O)N,pdbbind_old
227,1fv0,P59071,9AR,COc1c(ccc2c1cc(c3c2c4c(cc3C(=O)O)OCO4)[N+](=O)[O-])O,pdbbind_old
228,1fvt,P24941,106,c1cc(ccc1NN=C2c3cc(ccc3NC2=O)Br)S(=O)(=O)N,dcoid
229,1fxv,P06875,PNN,CC1(C(N2C(S1)C(C2=O)NC(=O)Cc3ccccc3)C(=O)O)C,dcoid
230,1fzq,Q9WUL7,GDP,c1nc2c(n1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N,pdbbind_old
231,1g1d,P00918,FSB,c1ccc(c(c1)CNC(=O)c2ccc(cc2)S(=O)(=O)N)F,pdbbind_old
232,1g2k,P04587,NM1,CNC(=O)c1cccc(c1)CN2C(C(C(C(N(S2(=O)=O)Cc3ccccc3)COc4ccccc4)O)O)COc5ccccc5,pdbbind_old
233,1g2l,P00742,T87,[H]N=C(c1ccc(cc1)NCc2nc3cc(ccc3n2C)C4(CC4)C(=NOCC(=O)OCC)c5ccccn5)N,pdbbind_old
234,1g2o,P9WP01,IMH,c1c(c2c([nH]1)c(ncn2)O)C3C(C(C(N3)CO)O)O,pdbbind_old
235,1g30,P28506 P00734,T87,[H]N=C(c1ccc(cc1)NCc2nc3cc(ccc3n2C)C4(CC4)C(=NOCC(=O)OCC)c5ccccn5)N,pdbbind_old
236,1g32,P28506 P00734,R11,[H]N=C(c1ccc(cc1)NCc2nc3cc(ccc3n2C)Cn4c(nc5c4cccc5)C)N,pdbbind_old
237,1g35,P03366,AHF,COC(c1ccc(cc1)CN2C(C(C(C(N(S2(=O)=O)Cc3ccc(cc3)CO)COc4ccccc4)O)O)COc5ccccc5)O,pdbbind_old
238,1g36,P00760,R11,[H]N=C(c1ccc(cc1)NCc2nc3cc(ccc3n2C)Cn4c(nc5c4cccc5)C)N,pdbbind_old
239,1g3d,P00760,108,CC(C(=O)O)NCc1cc(ccc1O)C(=N)N,pdbbind_old
240,1g3e,P00760,109,CC(C(=O)O)NCc1ccc(cc1O)C(=N)N,pdbbind_old
241,1g45,P00918,FSB,c1ccc(c(c1)CNC(=O)c2ccc(cc2)S(=O)(=O)N)F,pdbbind_new
242,1g46,P00918,F2B,c1cc(c(c(c1)F)F)CNC(=O)c2ccc(cc2)S(=O)(=O)N,pdbbind_new
243,1g48,P00918,F6B,c1cc(c(c(c1)F)CNC(=O)c2ccc(cc2)S(=O)(=O)N)F,pdbbind_old
244,1g4o,P00918,BSB,c1ccc(cc1)CNC(=O)c2ccc(cc2)S(=O)(=O)N,pdbbind_old
245,1g52,P00918,F2B,c1cc(c(c(c1)F)F)CNC(=O)c2ccc(cc2)S(=O)(=O)N,pdbbind_new
246,1g53,P00918,F6B,c1cc(c(c(c1)F)CNC(=O)c2ccc(cc2)S(=O)(=O)N)F,pdbbind_new
247,1g54,P00918,FFB,c1cc(ccc1C(=O)NCc2c(c(c(c(c2F)F)F)F)F)S(=O)(=O)N,pdbbind_new
248,1g74,P04117,OLA,CCCCCCCCC=CCCCCCCCC(=O)O,pdbbind_old
249,1g7f,P18031,INZ,CCCCCNC(=O)C(Cc1ccc(cc1)OC(C(=O)O)C(=O)O)NC(=O)NC(Cc2ccccc2)C(=O)O,pdbbind_old
250,1g7g,P18031,INX,CCCCCNC(=O)C(Cc1ccc(c(c1)C(=O)O)OCC(=O)O)NC(=O)C(Cc2ccccc2)NC(=O)CCC(=O)O,pdbbind_old
251,1g7v,P0A715,PAI,C(C(C(C(C(COP(=O)(O)O)O)O)O)O)N(CC(O)O)CP(=O)(O)O,pdbbind_old
252,1g85,P07435,3OL,CCCCCC(C=C)O,pdbbind_old
253,1g98,Q9N1E2,PA5,C(C(C(C(C(=O)O)O)O)O)OP(=O)(O)O,pdbbind_old
254,1g9v,P69905,RQ3,Cc1cc(cc(c1)NC(=O)Cc2ccc(cc2)OC(C)(C)C(=O)O)C,dcoid
255,1gaf,P01857 P01834,NPE,c1cc(ccc1[N+](=O)[O-])OP(=O)(CCCCC(=O)O)[O-],pdbbind_old
256,1gar,P08179,U89,c1cc(ccc1C(=O)NC(CCC(=O)O)C(=O)O)N(CCCC2=C(N=C(NC2=O)N)N)C(=O)CSCC(=O)NCCCCOP(=O)(O)O,pdbbind_old
257,1gfy,P18031,COL,C1CSCc2c1c(c(s2)NC(=O)C(=O)O)C(=O)O,pdbbind_old
258,1ggd,P00766,FAF,CC(C)CC(C(=O)NC(Cc1ccccc1)C=O)NC(=O)C,dcoid
259,1ghv,P28504 P00734,120,c1cc2c(cc1C(=[NH2+])N)nc([nH]2)C3=CC=CNC3=O,pdbbind_old
260,1ghw,P28504 P00734,BMZ,c1ccc(c(c1)c2[nH]c3ccc(cc3n2)C(=[NH2+])N)O,pdbbind_old
261,1ghy,P28504 P00734,121,c1cc(c(nc1)c2[nH]c3ccc(cc3n2)C(=[NH2+])N)O,pdbbind_old
262,1ghz,P00760,120,c1cc2c(cc1C(=[NH2+])N)nc([nH]2)C3=CC=CNC3=O,pdbbind_old
263,1gi1,P00760,BMZ,c1ccc(c(c1)c2[nH]c3ccc(cc3n2)C(=[NH2+])N)O,pdbbind_old
264,1gi4,P00760,122,c1ccc(c(c1)c2[nH]c3cc(ccc3n2)C(=[NH2+])N)O,pdbbind_old
265,1gi7,P00749,120,c1cc2c(cc1C(=[NH2+])N)nc([nH]2)C3=CC=CNC3=O,pdbbind_old
266,1gii,P24941,1PU,c1ccnc(c1)NC(=O)Nc2cccc3c2C4CCCN4C3=O,dcoid
267,1gij,P24941,2PU,c1cc2c(c(c1)NC(=O)Nc3cc([nH]n3)C4CCCN4)C5CCCN5C2=O,dcoid
268,1gj4,P00734,132,c1ccc(cc1)c2cccc(c2O)c3cc4cc(c(cc4[nH]3)Cl)C(=[NH2+])N,dcoid
269,1gj5,P00734,130,[H]N=C(c1ccc2c(c1)nc([nH]2)c3cccc(c3O)c4ccccc4)N,dcoid
270,1gj6,P00760,132,c1ccc(cc1)c2cccc(c2O)c3cc4cc(c(cc4[nH]3)Cl)C(=[NH2+])N,pdbbind_old
271,1gj8,P00749,133,[H]N=C(c1cc2c(cc1F)[nH]c(n2)c3cccc(c3O)OCC(C)C)N,dcoid
272,1gjc,P00749,130,[H]N=C(c1ccc2c(c1)nc([nH]2)c3cccc(c3O)c4ccccc4)N,pdbbind_old
273,1gnm,P03366,U0E,CC(C)C(CC(C(CC1CCCCC1)NC(=O)C)O)C(=O)NC(CCC(=O)N)C(=O)NC(CCCNC(=N)N)C(=O)N,pdbbind_old
274,1gnn,P03366,U0E,CC(C)C(CC(C(CC1CCCCC1)NC(=O)C)O)C(=O)NC(CCC(=O)N)C(=O)NC(CCCNC(=N)N)C(=O)N,pdbbind_old
275,1gno,P03366,U0E,CC(C)C(CC(C(CC1CCCCC1)NC(=O)C)O)C(=O)NC(CCC(=O)N)C(=O)NC(CCCNC(=N)N)C(=O)N,pdbbind_old
276,1gpk,P04058,HUP,CC=C1C2CC3=C(C1(CC(=C2)C)N)C=CC(=O)N3,pdbbind_old
277,1gpn,P04058,HUB,CC1=CC2CC3=C(C=CC(=O)N3)C4(C1)C2CCCN4,pdbbind_old
278,1grp,P08200,ICT,C(C(C(C(=O)O)O)C(=O)O)C(=O)O,pdbbind_old
279,1gx8,P02754,RTL,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C,pdbbind_old
280,1gyx,P31992,BEZ,c1ccc(cc1)C(=O)O,pdbbind_old
281,1gyy,P31992,FHC,c1cc(ccc1C=C(C(=O)[O-])F)O,pdbbind_old
282,1h0a,O88339,I3P,C1(C(C(C(C(C1OP(=O)(O)O)O)OP(=O)(O)O)OP(=O)(O)O)O)O,pdbbind_old
283,1h1q,P24941,2A6,c1ccc(cc1)Nc2nc3c(c(n2)OCC4CCCCC4)[nH]cn3,dcoid
284,1h1s,P20248 P24941,4SP,c1cc(ccc1Nc2nc3c(c(n2)OCC4CCCCC4)nc[nH]3)S(=O)(=O)N,pdbbind_old
285,1h22,P04058,E10,C1CC(C2=C(C1)NC(=O)C=C2)NCCCCCCCCCCNC3CCCC4=C3C=CC(=O)N4,pdbbind_old
286,1h23,P04058,E12,C1CC(C2=C(C1)NC(=O)C=C2)NCCCCCCCCCCCCNC3CCCC4=C3C=CC(=O)N4,pdbbind_new
287,1h2k,Q9NWT6 Q16665,OGA,C(C(=O)O)NC(=O)C(=O)O,pdbbind_old
288,1h46,Q7LHI2,RNP,CC(C)N=CC(COc1cccc2c1cccc2)O,pdbbind_old
289,1h4w,P35030,BEN,[H]N=C(c1ccccc1)N,pdbbind_old
290,1h6h,Q15080,PIB,CCCC(=O)OCC(COP(=O)(O)OC1C(C(C(C(C1O)OP(=O)(O)O)O)O)O)OC(=O)CCC,pdbbind_old
291,1h82,O64411,GZZ,[H]N=C(N)NCCCCCCCCNCCCCCCCCNC(=N[H])N,dcoid
292,1h9z,P02768,RWF,CC(=O)CC(c1ccccc1)C2=C(c3ccccc3OC2=O)O,dcoid
293,1ha2,P02768,SWF,CC(=O)CC(c1ccccc1)C2=C(c3ccccc3OC2=O)O,dcoid
294,1hbv,P03366,GAN,CC(C)C(C(=O)NC(C(C)C)C(=O)OC)NC(=O)C(C)N1CCC(=CC(C1)Cc2ccccc2)C(C)NC(=O)C(C)N,pdbbind_old
295,1hdq,P00730,INF,c1ccc(cc1)CC(C(=O)O)NC(=O)NO,pdbbind_old
296,1hee,P00730,LHY,c1ccc(cc1)CC(C(=O)O)NC(=O)NO,pdbbind_old
297,1hfs,P08254,L04,CC(C)CC(C(=O)Nc1ccccc1)NC(=O)C(CCc2ccc(cc2)c3ccc(cc3)F)CC(CCCCN4Cc5ccccc5C4=O)C(=O)O,pdbbind_old
298,1hi3,P10153,A2P,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)COP(=O)(O)O)O)OP(=O)(O)O)N,pdbbind_old
299,1hi4,P10153,A3P,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)COP(=O)(O)O)OP(=O)(O)O)O)N,pdbbind_old
300,1hi5,P10153,ADP,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N,pdbbind_old
301,1hih,P03366,C20,CC(C)C(C(=O)NC(Cc1ccccc1)C(CN(CC2CCCCC2)NC(=O)C(C(C)C)NC(=O)C)O)NC(=O)C,pdbbind_old
302,1hii,P04584,C20,CC(C)C(C(=O)NC(Cc1ccccc1)C(CN(CC2CCCCC2)NC(=O)C(C(C)C)NC(=O)C)O)NC(=O)C,pdbbind_old
303,1hk4,P02768,T44,c1c(cc(c(c1I)Oc2cc(c(c(c2)I)O)I)I)CC(C(=O)O)N,pdbbind_old
304,1hlk,P25910,113,CC1CC2=C(C(O1)OC)C(=O)c3c(cc(c(c3C(=O)O)O)O)O2,pdbbind_old
305,1hmr,P05413,ELA,CCCCCCCCC=CCCCCCCCC(=O)O,pdbbind_old
306,1hms,P05413,OLA,CCCCCCCCC=CCCCCCCCC(=O)O,pdbbind_new
307,1hmt,P05413,STE,CCCCCCCCCCCCCCCCCC(=O)O,pdbbind_old
308,1hn4,P00592,MJI,CCCCCCCCCCCCCCCCOCC(COCC(F)(F)F)OP(=O)(O)OC,pdbbind_old
309,1hos,P03366,PHP,CC(C)C(C(=O)NC(Cc1ccccc1)P(=O)(C(Cc2ccccc2)NC(=O)C(C(C)C)NC(=O)OCc3ccccc3)O)NC(=O)OCc4ccccc4,pdbbind_old
310,1hp5,O85361,NGT,CC1=NC2C(C(C(OC2S1)CO)O)O,pdbbind_old
311,1hpo,P03367,UNI,c1cc(cc(c1)NS(=O)(=O)c2ccc(cc2)C#N)C(C3CC3)C4=C(C5=C(CCCCCC5)OC4=O)O,pdbbind_old
312,1hps,P03366,RUN,CC(C)C(C(=O)NC(Cc1ccccc1)C(CC(Cc2ccccc2)c3[nH]c(cn3)C(=O)C(C)C)O)NC(=O)OCc4ccccc4,pdbbind_old
313,1hpv,P04587,478,CC(C)CN(CC(C(Cc1ccccc1)NC(=O)OC2CCOC2)O)S(=O)(=O)c3ccc(cc3)N,pdbbind_old
314,1hpx,P03367,KNI,CC(C)(C)NC(=O)C1CSCN1C(=O)C(C(Cc2ccccc2)NC(=O)C(CSC)NC(=O)COc3cccc4c3ccnc4)O,pdbbind_old
315,1hsh,P04584,MK1,CC(C)(C)NC(=O)C1CN(CCN1CC(CC(Cc2ccccc2)C(=O)NC3c4ccccc4CC3O)O)Cc5cccnc5,pdbbind_old
316,1hsl,P0AEU0,HIS,c1c([nH+]c[nH]1)CC(C(=O)O)N,pdbbind_old
317,1hvh,P04585,Q82,c1ccc(cc1)CC2C(C(C(N(C(=NC#N)N2Cc3ccc(cc3)CO)Cc4ccc(cc4)CO)Cc5ccccc5)O)O,pdbbind_old
318,1hvi,O92139 P03366,A77,CC(C)C(C(=O)NC(Cc1ccccc1)C(C(C(Cc2ccccc2)NC(=O)C(C(C)C)NC(=O)N(C)Cc3ccccn3)O)O)NC(=O)N(C)Cc4ccccn4,pdbbind_old
319,1hvj,P04587,A78,CC(C)C(C(=O)NC(Cc1ccccc1)CC(C(Cc2ccccc2)NC(=O)C(C(C)C)NC(=O)N(C)Cc3cccc[nH+]3)O)NC(=O)N(C)Cc4cccc[nH+]4,pdbbind_old
320,1hvk,P03366,A79,CC(C)C(C(=O)NC(Cc1ccccc1)C(C(C(Cc2ccccc2)NC(=O)C(C(C)C)NC(=O)N(C)Cc3ccccn3)O)O)NC(=O)N(C)Cc4ccccn4,pdbbind_old
321,1hvl,P03367,A76,CC(C)C(C(=O)NC(Cc1ccccc1)C(C(C(Cc2ccccc2)NC(=O)C(C(C)C)NC(=O)N(C)Cc3ccccn3)O)O)NC(=O)N(C)Cc4ccccn4,pdbbind_old
322,1hvr,P04585,XK2,c1ccc(cc1)CC2C(C(C(N(C(=O)N2Cc3ccc4ccccc4c3)Cc5ccc6ccccc6c5)Cc7ccccc7)O)O,pdbbind_old
323,1hvs,P04587,A77,CC(C)C(C(=O)NC(Cc1ccccc1)C(C(C(Cc2ccccc2)NC(=O)C(C(C)C)NC(=O)N(C)Cc3ccccn3)O)O)NC(=O)N(C)Cc4ccccn4,pdbbind_old
324,1hwr,P04585,216,C=CCN1C(C(C(C(N(C1=O)CC=C)Cc2ccccc2)O)O)Cc3ccccc3,pdbbind_old
325,1hxb,P04585,ROC,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(C(Cc3ccccc3)NC(=O)C(CC(=O)N)NC(=O)c4ccc5ccccc5n4)O,pdbbind_old
326,1hxw,P12499,RIT,CC(C)c1nc(cs1)CN(C)C(=O)NC(C(C)C)C(=O)NC(Cc2ccccc2)CC(C(Cc3ccccc3)NC(=O)OCc4cncs4)O,pdbbind_old
327,1hyo,P35505,HBU,CP(=O)(CC(=O)CC(=O)O)O,pdbbind_old
328,1i1e,P10844,DM2,CC1C(C(CC(O1)OC2CC(Cc3c2c(c4c(c3O)C(=O)c5cccc(c5C4=O)OC)O)(C(=O)CO)O)N)O,pdbbind_old
329,1i2s,P00808,CIT,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,pdbbind_old
330,1i37,P15207,DHT,CC12CCC(=O)CC1CCC3C2CCC4(C3CCC4O)C,pdbbind_old
331,1i5r,P14061,HYC,CC12CCC3c4ccc(cc4CCC3C1CC(C2O)CCCCCCCCC(=O)OCC5C(C(C(O5)n6cnc7c6ncnc7N)O)O)O,pdbbind_old
332,1i7z,P01857 P01834,COC,CN1C2CCC1C(C(C2)OC(=O)c3ccccc3)C(=O)OC,pdbbind_old
333,1i9h,P22629,BNI,c1cc(ccc1NC(=O)CCCCC2C3C(CS2)NC(=O)N3)[N+](=O)[O-],dcoid
334,1i9n,P00918,IOA,c1cc(ccc1C(=O)NCc2cc(ccc2F)F)S(=O)(=O)N,pdbbind_new
335,1i9p,P00918,IOE,c1cc(ccc1C(=O)NCc2c(cc(cc2F)F)F)S(=O)(=O)N,pdbbind_old
336,1ie9,P11473,VDX,CC(CCCC(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C,pdbbind_old
337,1if7,P00918,SBR,CC(CNC(=O)c1ccc(cc1)S(=O)(=O)N)Cn2ccc3c2cccc3,pdbbind_old
338,1if8,P00918,SBS,CC(CNC(=O)c1ccc(cc1)S(=O)(=O)N)Cn2ccc3c2cccc3,pdbbind_old
339,1igb,Q01693,IPO,c1cc(ccc1CC(C(=O)NO)N)I,pdbbind_old
340,1ii5,P73797,GLU,C(CC(=O)O)C(C(=O)O)N,pdbbind_old
341,1iih,P04789,3PG,C(C(C(=O)O)O)OP(=O)(O)O,pdbbind_old
342,1iiq,P03367,0ZR,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(CNC(Cc2ccccc2)C(=O)NC(CCC(=O)N)C(=O)NC(Cc3ccccc3)C(=O)N)O,pdbbind_old
343,1ik4,P0A731,PGH,C(C(=O)NO)OP(=O)(O)O,pdbbind_old
344,1ikt,P51659,OXN,CC(C)(C)CC(C)(C)c1ccc(cc1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,pdbbind_old
345,1inc,P00772,ICL,CC(C)C(C(=O)Nc1cccc(c1C=O)Cl)NC(=O)OC(C)(C)C,dcoid
346,1ivp,P04584,1ZK,CCC(C)C(C(=O)NCc1ccccn1)NC(=O)C(C(C)C)C(C(C(CC2CCCCC2)NC(=O)C(Cc3c[nH]c[nH+]3)NC(=O)COc4cccc5c4cccc5)O)O,pdbbind_old
347,1ix1,Q9I7A8,BB2,CCCCCC(CC(=O)NO)C(=O)NC(C(C)C)C(=O)N1CCCC1CO,dcoid
348,1iy7,P00730,CXA,c1ccc(cc1)CC(C(=O)O)NS(=O)(=O)N,pdbbind_old
349,1izh,Q90EB9,Q50,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)CC(Cc2ccccc2)C(=O)NC(CCC(=O)N)C(=O)NC(Cc3ccccc3)C(=O)N,pdbbind_old
350,1izi,P03367,Q50,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)CC(Cc2ccccc2)C(=O)NC(CCC(=O)N)C(=O)NC(Cc3ccccc3)C(=O)N,pdbbind_old
351,1j01,P07986,XIL,C1CNC(=O)C(C1OC2C(C(C(CO2)O)O)O)O,pdbbind_old
352,1j14,P00763,BEN,[H]N=C(c1ccccc1)N,pdbbind_old
353,1j16,P00763,BEN,[H]N=C(c1ccccc1)N,pdbbind_new
354,1j17,P00763,ZEN,c1cc(cc2c1cc(cc2)Cl)S(=O)(=O)N3CCN(CC3)C(=O)C4CCN(CC4)c5ccncc5,pdbbind_old
355,1j36,Q10714,LPR,c1ccc(cc1)CCC(C(=O)O)NC(CCCCN)C(=O)N2CCCC2C(=O)O,pdbbind_old
356,1j37,Q10714,X8Z,CC(CS)C(=O)N1CCCC1C(=O)O,pdbbind_old
357,1j4r,P62942,001,COc1cc(cc(c1OC)OC)C(C(=O)N2CCCCC2C(=O)OC(CCCc3ccccc3)CCCc4cccnc4)(F)F,pdbbind_old
358,1jak,O85361,IFG,CC(=O)NC1C(C(C(CN1)CO)O)O,pdbbind_old
359,1jcx,O66496,PAI,C(C(C(C(C(COP(=O)(O)O)O)O)O)O)N(CC(O)O)CP(=O)(O)O,pdbbind_old
360,1jgl,Q7TS98,EST,CC12CCC3c4ccc(cc4CCC3C1CCC2O)O,pdbbind_old
361,1jla,P04585,TNK,CC(C)C1=C(N(C(=O)NC1=O)COCc2ccccc2)Cc3ccccc3,dcoid
362,1jlr,Q26998,GTP,c1nc2c(n1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N,pdbbind_old
363,1jmf,P00469,UMP,C1C(C(OC1N2C=CC(=O)NC2=O)COP(=O)(O)O)O,pdbbind_old
364,1jmg,P00469,UMP,C1C(C(OC1N2C=CC(=O)NC2=O)COP(=O)(O)O)O,pdbbind_old
365,1jn4,P61823,139,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OC4CC(OC4CO)N5C=CC(=O)NC5=O)O)O)N,pdbbind_old
366,1jqy,P32890,A32,c1c(cc(cc1[N+](=O)[O-])OC2C(C(C(C(O2)CO)O)O)O)C(=O)NCCCN3CCOCC3,pdbbind_old
367,1jsv,P24941,U55,c1cc(ccc1Nc2cc(ncn2)N)S(=O)(=O)N,pdbbind_old
368,1jvu,P61823,C2P,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)OP(=O)(O)O,pdbbind_old
369,1jys,P0AF12,ADE,c1[nH]c2c(n1)c(ncn2)N,pdbbind_old
370,1jzs,P56690,MRC,CC(C1C(O1)CC2COC(C(C2O)O)CC(=CC(=O)OCCCCCCCCC(=O)O)C)C(C)O,pdbbind_old
371,1k1i,P00760,FD1,[H]N=C(c1cccc(c1)CC(C(=O)N2CCCCC2C(=O)O)NS(=O)(=O)c3ccc4ccccc4c3)N,pdbbind_old
372,1k1j,P00760,FD2,[H]N=C(c1cccc(c1)CC(C(=O)N2CCC(CC2)C(=O)OC)NS(=O)(=O)c3ccc4ccccc4c3)N,pdbbind_old
373,1k1l,P00760,FD3,[H]N=C(c1cccc(c1)CC(C(=O)N2CCNCC2)NS(=O)(=O)c3ccc4ccccc4c3)N,pdbbind_new
374,1k1m,P00760,FD4,CC(=O)N1CCN(CC1)C(=O)C(Cc2cccc(c2)C(=N)N)NS(=O)(=O)c3ccc4ccccc4c3,pdbbind_old
375,1k1n,P00760,CCR,Cc1cc(c(c(c1S(=O)(=O)NC(CC(=O)O)C(=O)NC(Cc2ccc(cc2)C(=N)N)C(=O)N3CCCCC3)C)C)OC,pdbbind_old
376,1k1o,P00760,IGN,C1CCC(CC1)CC(C(=O)N2CCCCC2C(=O)NCCCNC(=N)N)NCC(=O)O,pdbbind_old
377,1k21,P09945 P00734,IGN,C1CCC(CC1)CC(C(=O)N2CCCCC2C(=O)NCCCNC(=N)N)NCC(=O)O,pdbbind_old
378,1k22,P09945 P00734,MEL,c1cc(ccc1CNC(=O)C2CCN2C(=O)C(C3CCCCC3)NCC(=O)O)C(=N)N,pdbbind_old
379,1k27,Q13126,MTM,CSCC1C(C(C(N1)c2c[nH]c3c2N=CNC3N)O)O,pdbbind_old
380,1k3t,P22513,BRZ,CC(C)(C=C)C1=Cc2cc3c(cc2OC1=O)OC(C3)C(C)(C)O,dcoid
381,1k4g,P28720,AIQ,c1cnc([nH]1)SCc2cc(cc3c2N=C(NC3=O)N)N,pdbbind_old
382,1k4h,P28720,APQ,CCCSCc1cc(cc2c1N=C(NC2=O)N)N,pdbbind_new
383,1k6c,P35963,MK1,CC(C)(C)NC(=O)C1CN(CCN1CC(CC(Cc2ccccc2)C(=O)NC3c4ccccc4CC3O)O)Cc5cccnc5,pdbbind_old
384,1k6p,P35963,XN3,CC(C)(C)NC(=O)C1CN(CCN1CC(CC(Cc2ccccc2)C(=O)NC3c4ccccc4CC3O)O)Cc5ccc6c(c5)OCO6,pdbbind_old
385,1k6t,P35963,XN1,CC(c1ccccc1)C(CC(CN2CCN(CC2C(=O)NC(C)(C)C)Cc3cccnc3)O)C(=O)NC4c5ccccc5CC4O,pdbbind_new
386,1k6v,P35963,XN2,CC(c1ccccc1)C(CC(CN2CCN(CC2C(=O)NC(C)(C)C)Cc3ccc4c(c3)OCO4)O)C(=O)NC5c6ccccc6CC5O,pdbbind_new
387,1k9s,P0ABP8,FM2,C[n+]1cnc2c(c1N)[nH]nc2C3C(C(C(O3)CO)O)O,pdbbind_old
